segment_id,transcript,video_filename,tester_name
243,If I know what this website,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
244,"Sometimes, um, it might happen to someone else too",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
245,"Like, you don't have time and then you, you have, just need to look at the main point, which is, you know, The bullet point, I mean, you just look into the heading and Which, what do you have to do, and you don't have the time to look more and then, you know, when, especially for, uh, the help and support services",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
246,"If Ken Because what I look here now, it's a bit cluttered",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
247,"I was like, if I was on my experience before, if I knew this website, I'm like, which the number is, and especially I am",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
248,"Based on The software, and I just know the number",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
249,I just want to look at numbers,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
250,"And was heading out said like help and support, and then I will just Um, you know, call the numbers directly and then uh not even read this number is for the Western Australia or, you know, what",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
251,"Um Yeah, I mean, overall, the page provides the help with information about positive control, uh raise awareness of controlling behavior in relationship, so",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
252,It will be better if With clear structure and some simpler explanation,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
253,And even more accessible and easier for the public to understand,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
254,That's all for me,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
255,Thank you,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
256,No,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
257,"Um, I am back on the Western Australia government coercive control lending page",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
258,"From my first review, I noticed there were a few links and section that Provide more detailed information",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
259,So now I am going to explore some,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
260,Of those links to see if they help me better understand,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
261,"Uh, Like Coercive control and what support options are available",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
262,"Um, So One section that catch my attention is the link that explains",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
263,Uh No,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
264,"Explain more about sign or example of the coercive control, because I want to understand whether the behavior I noticed in the earliest",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
265,My Me to sign,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
266,"So before clicking, I expect this page to provide more detailed explanation and possibly real life example of controlling behavior",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
267,Let's see,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
268,"Yeah, so, um, was she going to have some",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
269,You can download this PDF,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
270,"So Uh, After opening this",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
271,I think I'm I reading through the information,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
272,To see if it gives a clear explanation or example,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
273,So this kind of information is Which is useful,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
274,And helpful because it helps people recognize whether um like a situation could involve coercive control,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
275,"Um, Then I watch the video here as well",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
276,"So what is coercive control? Coercive control is when a person uses abusive behaviors to control someone by making them feel scared, intimidated, and to impact their independence or freedom",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
277,"Perpetrators often use different types of abusive behavior over a period of time, which means there is an ongoing pattern of abuse",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
278,"It can be so subtle that many People may not realize it's happening, or they might feel confused about what is happening",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
279,"Coercive control is family and domestic violence, and just because there's no physical abuse, doesn't mean the risk of serious harm or even death is any lower",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
280,"This type of behavior isn't a once-off, it's a deliberate pattern that looks different in every relationship",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
281,"Um, I did watch this video before",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
282,In my previous video,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
283,"So, I'm not going to watch this again",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
284,"Well I Another section that interests me is like information about um Like, you know, Uh, about support services or where to get help",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
285,"Because if someone suspect coercive control is happening, knowing where to go for help is very important",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
286,"So before I Clicking any of it, I expect to see contact information for support organization or helplines or service available in Western Australia",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
287,"So, It's for the men's violence helpline",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
288,"The Uh, a list of support services and emergency contact for those experiencing family and Domestic violence",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
289,"In an emergency or you or someone you know is immediate danger, call the police now on 000 and there's 24 hour helplines",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
290,"You can call the translating if you're not, uh, in English for you",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
291,There is an interpreting service as well,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
292,On this number so they can connect you with the service of your choice and they will end,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
293,Right for you,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
294,So when the sick helplines provide for all Western Australian Roma children,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
295,Those are elderlies for the helpline support,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
296,What is You can report to uh your incident,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
297,"And this SMA assist, uh, it's a text message service for people who are deaf, hard of hearing, or speech impaired, which is just very helpful",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
298,Yeah,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
299,It could help,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
300,"I mean, it could happen to anyone, right? So this is they can use to contact the police or request the system",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
301,"The information I'm seeing helps deepen my understanding of passive control, so especially when it provides clear explanation",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
302,Examples and advice on what steps,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
303,"Someone could take if they are concerned about the situation, so the links",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
304,There are also some links on the page that I might not click on right away,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
305,"For example, if a link seems more technical or aimed at professional rather than the general public, I might skip it because I am mainly looking for uh like simple explanation and practical guidance",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
306,"So for me, overall, the links on this page seems to provide Useful pathway for learning more, so if they are clearly labeled and lead to relevant information, it makes it, Easier for users to continue and exploring the topic and understand the issue more deeply",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
307,"So my final reflection is, Exploring these links help build a better understanding of coercive control and what support options exist",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
308,A clear pathway like this are important because they guide people step by step from learning about the issue to finding help if needed,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
309,I think that's all for me,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
310,Thank you,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
311,"Hi, I am opening the fact sheet now to review it from beginning to end",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
312,"I, she, of course, she's going to help to help someone",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
313,So the fiction is These facts should provide guidance on how to help someone experiencing course control,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
314,Coercive control is when someone uses a pattern of abusive behavior to take away their freedom and independence and can sometimes make them feel afraid,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
315,"Coercive control is family and violence, domestic violence",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
316,This fact should provide advice on what to do if someone close to you is experiencing family and domestic violence,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
317,"So that is, uh, documents here, the proper documents",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
318,This you can download in PDF,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
319,Let me open PDF,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
320,And And so that's the same as the list of the behavior here,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
321,So I'm going to read,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
322,"So my first impression is that I am trying to understand who this document is for, and what it is trying to help people do",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
323,"So from the title and introduction, it looks like, This fact sheet is designed for people who may be concerned about someone experiencing coercive control and want to understand how to help, and it seems aimed at the general public rather than professional",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
324,As I read through the document,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
325,"I am looking to see whether it clearly explains what coercive control means, so I expect to see a simple definitions and examples of behaviors so that the readers can recognize the sign",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
326,"So the example of the behavior are helpful because they So how um passive control can include things like restriction, someone freedom, controlling money, isolating",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
327,"Them from friends or family are monitoring the actions, so I am also paying attention to the section that explain how someone can help a person, uh, You know, who might be experiencing coercive control",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
328,"So advice such as listening without judgment, uh, encouraging them to seek support and providing information about services is very useful in real situation",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
329,"So, If there's anything that's confusing or difficult for me is there's one thing",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
330,I am considering is whether the language is easy to understand,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
331,"If the document contain long paragraphs or technical terms, it might be harder for someone really to follow, especially if they are already feeling worried or stressed about the situation, you know",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
332,"I think I did explain this on my previous videos, so, maybe, um, like someone who uses accessibility tools like Zoom or screen readers, it is important that the document structure support that",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
333,Yeah Rather than they just probably accessibility,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
334,"Uh, would help",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
335,"So this is important, um",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
336,That the command structure support that,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
337,"Um In the real situation, I think I will consider saving or sharing this document because it provides clear explanation and guidance on how to help someone, you know, like having a simple fact sheet like this could be useful and to refer back to or, you know, share with someone who might need the information",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
338,I can see there is a tools here actually,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
339,Mm Networks,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
340,"So my suggestion to improve the fact sheet, it could Include more visual structure like heading, bullet points, or highlighted key message to make, um, you know, the information easier to scan quickly and by also, um, by adding clear contact details or support services in a visible section could also make It's easier for the reader to know where to go or for help, you know, how to get help",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
341,Something like that,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
342,"So my overall, the fact sheet is helpful because it Explain, um, coercive control and provide guidance on supporting someone who might be experiencing",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
343,"So with a few improvements of structure and readability, it could be even more accessible for a wider audience",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
344,"As I said on my previous, uh, Um, Video, I said I did experience in",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
345,In my opinion,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
346,"If I was, uh, like when I was in that situation",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
347,And if I could I have to Read this um fake shit,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
348,I read the um,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
349,"will be More helpful to If, um, you know, include more visual structural, you know, mostly, especially like, you know, bullet points and the highlight key message",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
350,"For the information And also like, you know, adding clear, um, clear contact details, the support services in section",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
351,"It does here, but",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
352,Yeah,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
353,"Not clear for me, so that, that's overall for me, for this one",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
354,Thank you,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
355,Hello,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
356,"I, um, I am Opening the family and domestic violence page now and reviewing it from Top to bottom",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
357,"Understand family and violence, how to help someone get up and",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
358,Support and find out how to stay safe,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
359,Emergency OK,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
360,"From my first impression, the purpose of this page seems to be to provide information about family and domestic violence, so explain what it is and direct people to support surveys or resource that can help",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
361,"As I scroll through the page, I am looking at the heading and section to understand how the information is organized",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
362,"So each section appears to explain different aspects of family and domestic violence, such as, as what it means and the type of behavior involved and where people can find help or support",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
363,"So the heading helped guide the reader through the topic step by step, and which makes it easier to follow",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
364,"And The information that stands out most to me is the section that explains the sign of family and domestic violence and the information of what Um, Support Service and you know, those sections are important because they help people recognize when someone might need help and show where they can go for support",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
365,"So as I Um, No, through the content",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
366,"I am paying attention to where the, the language is",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
367,I it to Now for the general public to understand,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
368,"So in general, it seems fairly clear",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
369,"But sometimes terms relate to Uh, domestic violence or legal process might need a short explanation so that people who are unfamiliar with them can easily understand",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
370,So with the structure of the page,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
371,Feels fairly organized because the heading break the information into smaller,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
372,"Uh, You know, smaller section",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
373,"So this helps us to quickly scan the page and find the information they are looking for instead of like, you know, reading everything in details",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
374,"In terms of accessibility, the pitch appears",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
375,Readable and the layout is fairly clear,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
376,"The text is easy to read, to see, and the heading help guiding the navigation",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
377,So if someone was using accessibility tools like uh You know Now they have accessibility tools in here,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
378,"You know, like, uh, I can do select",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
379,"Um, having clear heading and structure section will help them, you know, walk through the content more easily if",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
380,Even using accessibility tools like Zoom,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
381,"Yes Mm Trying to use some of It depends on, you can, you can zoom, even if I zoom this much, I still can still can read it clearly",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
382,"So Overall, the page provides useful information about family and domestic violence and where people can get our help",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
383,"So it's, the heading is clear, simple explanation, and visible support resource make this page more helpful and for the people who might be looking for information or assistance",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
384,I think this is Of me,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
385,"Hello, I am back at the top of the family and domestic violence page, and I am going to explore it again as if I am looking for more information or support, and I am going to click um",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
386,"You know, the section that Feel most relevant or useful to understand the issue and find help",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
387,"So, um, Let me have a look as I scroll down",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
388,"So the first thing I That Catches my attention is that the section related to um Civil services or like, you know, getting help",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
389,"Uh, you know, because if someone is experiencing domestic violence or coercive control, knowing where to get help is probably the most important information",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
390,"So before I click this link, I expect to find contact details for support",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
391,"Services and possibly helplines, organizations that, you know, organizations that provide assistance and maybe advice on like what steps someone can take if they need help or want to support someone else",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
392,"So, Let me check now",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
393,So this is the family and domestic helplines and support service,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
394,"And also here's a list of the support service, uh, and emergency contact for those experiencing family violence",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
395,Went back and looked for another section that I could,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
396,"So, I want to understand what family and domestic violence and, and I know, like, what the types of, So This is another section that stands out is, you know, probably explaining what family and domestic violence includes, so I'm clicking this",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
397,"Because I want to understand the different types of behavior that fall under domestic violence, such as, you know, emotional, Financial or physical abuse",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
398,Family and domestic violence is an ongoing pattern of behavior used to coerce,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
399,"Control or create fear for another person within the family, intimate relationship, it does not have to be physical, to be family and domestic violence",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
400,"Family and domestic violence can affect anyone regardless of age, gender, religion, sexuality, social background, or culture",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
401,The abuse is never the victim survivors for,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
402,Understanding family and domestic violence can help you or someone you know to seek help and support,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
403,What is family and the recipients? I'm on the skin,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
404,Family and domestic violence is more than physical abuse,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
405,It's behavior that I use to uh force control or create fear for another person within a family or intimate relationship,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
406,So the the definition of family and domestic violence,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
407,Mm Yes,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
408,"Physical violence, sexual abuse and violence, social isolation, financial abuse, technology facilitated abuse, religious and spiritual abuse",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
409,"So I am Choosing links that look informative and relevant to the situation described earlier, especially links that explain behavior, warning signs, or a way to get support, those are the types of information someone would probably search for if they were worried about the situation",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
410,"So the information on the pitch is helpful because it provides explanation and links to additional resources, and it helps people understand the issue better and shows where they can go for support",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
411,Or advice,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
412,"So, um, for my reflection on the pathways, the pathways seem fairly logical because they guide users from understanding what domestic violence is and how, uh, finding support services and, Getting more detailed information, and that makes it easier for someone to move step from learning about the issue to taking actions",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
413,"Um, so my overall exploring this link helps deepen my understanding of family and domestic violence, and it shows what support options are available",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
414,So the clear navigation and relevant links make it easier for users to find the information they need,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
415,I think I This is My final thought and That's all for me from this,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
416,Thank you,project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
417,"Hello, I am now opening the my situation resources page now",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
418,"So my understanding is that this page is designed to provide Uh, different types of information and support depending on someone's personal situations",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
419,"Let's see, heading here, said my situation, family and domestic violence impacts people from all walks of life, and in different situations, you may be worried about your own safety, safety of another person, or worried about your own behavior towards a partner or family member",project_1f7f2859-ac90-4696-b89f-1077aa6040be_Sharelinsonny.mp4,Sharelinsonny
